,episode,iteration,epReward,Number of Balls
9,9.0,1.0,3.3962913713281857,142805.0
19,9.0,2.0,4.150381590929524,142805.0
29,9.0,3.0,3.0755262422164953,142805.0
39,9.0,4.0,4.547584131062448,142805.0
49,9.0,5.0,3.5640984231942543,142805.0
59,9.0,6.0,3.8238532808352104,142805.0
69,9.0,7.0,4.074280521665723,142805.0
79,9.0,8.0,3.4703911211668417,142805.0
89,9.0,9.0,3.758229146284393,142805.0
99,9.0,10.0,3.998579213052691,142805.0
109,9.0,11.0,4.0827334149820285,142805.0
119,9.0,12.0,3.9296672498668577,142805.0
129,9.0,13.0,3.4787441915775776,142805.0
139,9.0,14.0,4.325712944795566,142805.0
149,9.0,15.0,4.3663797786907335,142805.0
159,9.0,16.0,3.573920445168887,142805.0
169,9.0,17.0,4.3826232780931536,142805.0
179,9.0,18.0,4.039922702306206,142805.0
189,9.0,19.0,3.5266657996387885,142805.0
199,19.0,10.0,4.258008842683847,142805.0
209,29.0,7.0,4.188554162183924,142805.0
219,19.0,11.0,3.9168884194471403,142805.0
229,229.0,1.0,3.8384630239277677,142805.0
239,19.0,12.0,4.058628097913601,142805.0
249,49.0,5.0,3.372326753470796,142805.0
259,19.0,13.0,3.4630089299387588,142805.0
269,29.0,9.0,3.507241768162257,142805.0
279,19.0,14.0,4.188125810402634,142805.0
289,289.0,1.0,3.8399040678070486,142805.0
299,19.0,15.0,3.809626790689653,142805.0
309,309.0,1.0,3.763022519105974,142805.0
319,19.0,16.0,3.339758176426706,142805.0
329,29.0,11.0,3.498103291783581,142805.0
339,19.0,17.0,4.591759234320925,142805.0
349,49.0,7.0,4.314700577707778,142805.0
359,19.0,18.0,4.420602477936481,142805.0
369,369.0,1.0,3.741118650821514,142805.0
379,19.0,19.0,3.7085577992480103,142805.0
389,29.0,13.0,3.6099101472807726,142805.0
399,39.0,10.0,3.842069806149888,142805.0
409,409.0,1.0,2.744246660375433,142805.0
419,29.0,14.0,3.4582350615779833,142805.0
