,episode,iteration,epReward,Number of Balls
1229,409.0,3.0,3.9884104355736327,1085.0
1239,309.0,4.0,3.4751520886311553,950.0
1249,249.0,5.0,3.8668943544208347,1040.0
1259,69.0,18.0,4.049075010196448,500.0
1269,1269.0,1.0,4.006873728893125,1865.0
1279,79.0,16.0,3.9226882671225938,560.0
1289,429.0,3.0,3.7618663294606196,1145.0
1299,99.0,13.0,4.298158659420477,530.0
1309,1309.0,1.0,4.198661806697409,1910.0
1319,109.0,12.0,4.557623912175432,590.0
1329,69.0,19.0,4.376269900445152,425.0
1339,669.0,2.0,4.154233742416184,1535.0
1349,89.0,15.0,4.3419945652226195,785.0
1359,79.0,17.0,4.536273322598581,620.0
1369,1369.0,1.0,3.975852953706769,1925.0
1379,229.0,6.0,3.855285765800796,950.0
1389,1389.0,1.0,4.24015889681835,1940.0
1399,99.0,14.0,3.7422766068573243,590.0
1409,469.0,3.0,4.16261891271732,1235.0
1419,709.0,2.0,3.688509141734454,1595.0
1429,109.0,13.0,4.199091328354,560.0
1439,79.0,18.0,3.881260042193357,575.0
1449,289.0,5.0,4.130912836754236,1100.0
1459,729.0,2.0,4.418401172525434,1625.0
1469,209.0,7.0,4.308960122818537,800.0
1479,369.0,4.0,4.3097636735853735,1055.0
1489,1489.0,1.0,4.2400160421771655,2015.0
1499,99.0,15.0,4.278576165504642,785.0
1509,1509.0,1.0,4.075824615311554,2030.0
1519,79.0,19.0,4.040043984731053,455.0
1529,89.0,17.0,4.198575003347662,650.0
1539,109.0,14.0,4.424096937422935,620.0
1549,309.0,5.0,4.161450929498901,1145.0
1559,119.0,13.0,3.866787459554569,620.0
1569,1569.0,1.0,4.149241182799738,2045.0
1579,789.0,2.0,3.896450485869512,1685.0
1589,529.0,3.0,3.993187492483975,1355.0
1599,99.0,16.0,4.698273573444549,620.0
1609,229.0,7.0,4.262473377094914,860.0
1619,89.0,18.0,4.076504448702024,590.0
1629,1629.0,1.0,3.9431706432973233,2090.0
1639,409.0,4.0,4.384238458989438,1145.0
1649,109.0,15.0,4.310033594788236,815.0
1659,829.0,2.0,4.089614610279973,1715.0
1669,1669.0,1.0,4.668431363278103,2120.0
1679,119.0,14.0,4.679453176312885,650.0
1689,129.0,13.0,3.9848485607863955,650.0
1699,99.0,17.0,4.147004576951576,665.0
1709,89.0,19.0,4.2167836627575355,515.0
1719,429.0,4.0,4.486318006830671,1145.0
1729,1729.0,1.0,3.81073107137932,2165.0
1739,289.0,6.0,3.959376185312335,1010.0
1749,249.0,7.0,3.8823622031744147,905.0
1759,109.0,16.0,4.64542374723637,635.0
1769,589.0,3.0,3.9795616924228145,1415.0
1779,889.0,2.0,4.310653798642955,1760.0
1789,1789.0,1.0,4.292824306502801,2210.0
1799,99.0,18.0,3.8192780589355295,605.0
1809,1809.0,1.0,4.413615798260166,2225.0
1819,129.0,14.0,4.229813117342069,650.0
1829,609.0,3.0,4.480701759634577,1490.0
1839,229.0,8.0,3.681172789604908,830.0
1849,369.0,5.0,3.8683517067307838,1190.0
1859,309.0,6.0,3.5008076354023574,1085.0
1869,109.0,17.0,3.7274087178349014,695.0
1879,469.0,4.0,4.498779590638813,1205.0
1889,209.0,9.0,3.431744948092864,860.0
1899,99.0,19.0,4.026410796017841,560.0
1909,1909.0,1.0,4.463214137772303,2330.0
1919,119.0,16.0,4.156268246968397,650.0
1929,1929.0,1.0,4.361052967284991,2345.0
1939,969.0,2.0,4.246071865888927,1790.0
1949,129.0,15.0,4.011546684624403,845.0
1959,139.0,14.0,4.674916770013658,665.0
