,episode,iteration,epReward,Number of Balls
1439,79.0,18.0,3.5565198480011535,560.0
1449,289.0,5.0,2.9617783791431345,1100.0
1459,729.0,2.0,4.415961774115099,1430.0
1469,209.0,7.0,2.7995246081370366,785.0
1479,369.0,4.0,3.3045793697463925,1025.0
1489,1489.0,1.0,4.640915460584003,1970.0
1499,99.0,15.0,2.9622637396135483,515.0
1509,1509.0,1.0,4.597785526644956,1970.0
1519,79.0,19.0,3.002803417520747,455.0
1529,89.0,17.0,3.6744729270063203,485.0
1539,109.0,14.0,3.5073150966541045,530.0
1549,309.0,5.0,2.6794918172408013,1130.0
1559,119.0,13.0,3.340694741579865,620.0
1569,1569.0,1.0,4.605103381984903,1985.0
1579,789.0,2.0,4.161728050137696,1475.0
1589,529.0,3.0,4.15352277086917,1400.0
1599,99.0,16.0,2.3868245365360967,620.0
1609,229.0,7.0,2.242633374679054,890.0
1619,89.0,18.0,2.91932606128875,560.0
1629,1629.0,1.0,4.473963139193574,2015.0
1639,409.0,4.0,3.113679889844976,1130.0
1649,109.0,15.0,3.1457862931559193,545.0
1659,829.0,2.0,4.36589020779641,1490.0
1669,1669.0,1.0,4.064316031113254,2015.0
1679,119.0,14.0,3.478687045044384,590.0
1689,129.0,13.0,4.221963000180329,635.0
1699,99.0,17.0,3.9019598579593207,515.0
1709,89.0,19.0,2.5566205479791217,500.0
1719,429.0,4.0,3.363056831480428,1190.0
1729,1729.0,1.0,4.166471963916221,2060.0
1739,289.0,6.0,3.677476773806079,950.0
1749,249.0,7.0,3.5048245453900995,935.0
1759,109.0,16.0,3.6033074175749085,620.0
1769,589.0,3.0,4.25369469193718,1505.0
1779,889.0,2.0,4.444845480831071,1520.0
1789,1789.0,1.0,4.672898641370909,2105.0
1799,99.0,18.0,3.332007408725649,605.0
1809,1809.0,1.0,4.444432157785427,2120.0
1819,129.0,14.0,2.895102095826659,605.0
1829,609.0,3.0,4.559096265283607,1505.0
1839,229.0,8.0,3.6532936815508346,800.0
1849,369.0,5.0,4.034074413625143,1220.0
