,episode,iteration,epReward,Number of Balls
1629,1629.0,1.0,1.8551319327261282,142805.0
1639,409.0,4.0,1.3573299941057195,142805.0
1649,109.0,15.0,1.9776662788926382,142805.0
1659,829.0,2.0,1.7824331119420305,142805.0
1669,1669.0,1.0,1.7251944798533598,142805.0
1679,119.0,14.0,1.3404019954724027,142805.0
1689,129.0,13.0,2.5675769132161657,142805.0
1699,99.0,17.0,3.4128186438010095,142805.0
1709,89.0,19.0,1.871329326118462,142805.0
1719,429.0,4.0,0.9712394191736199,142805.0
1729,1729.0,1.0,1.6848658464907489,142805.0
1739,289.0,6.0,1.750314437681106,142805.0
1749,249.0,7.0,1.9912139342389101,142805.0
1759,109.0,16.0,1.001811620245882,142805.0
1769,589.0,3.0,1.430849387889241,142805.0
1779,889.0,2.0,1.1354832916551345,142805.0
1789,1789.0,1.0,1.3555402864889985,142805.0
1799,99.0,18.0,1.8757196100464637,142805.0
1809,1809.0,1.0,1.2413351156887136,142805.0
1819,129.0,14.0,2.66669575062191,142805.0
1829,609.0,3.0,2.2923742110027443,142805.0
1839,229.0,8.0,2.4858825219268077,142805.0
1849,369.0,5.0,2.164824170387955,142805.0
1859,309.0,6.0,1.8973278149894428,142805.0
1869,109.0,17.0,1.9248155893763734,142805.0
1879,469.0,4.0,2.5108214188289075,142805.0
1889,209.0,9.0,1.9060608713445923,142805.0
1899,99.0,19.0,1.375289191906287,142805.0
1909,1909.0,1.0,1.8990530367960332,142805.0
1919,119.0,16.0,2.5936925830893425,142805.0
1929,1929.0,1.0,0.5046287612740324,142805.0
1939,969.0,2.0,1.3862643305428948,142805.0
1949,129.0,15.0,-0.12324209092325267,142805.0
1959,139.0,14.0,1.1305233381362014,142805.0
1969,1969.0,1.0,1.7604299004695025,142805.0
1979,109.0,18.0,1.8831995083740756,142805.0
1989,1989.0,1.0,2.19438694604437,142805.0
1999,199.0,10.0,3.016268450657032,142805.0
2009,669.0,3.0,3.021593241570266,142805.0
2019,1009.0,2.0,1.7962856076196454,142805.0
2029,289.0,7.0,2.0379253691941246,142805.0
2039,119.0,17.0,1.1729074413293687,142805.0
2049,409.0,5.0,2.7795506858920684,142805.0
2059,1029.0,2.0,0.9757018001922708,142805.0
2069,229.0,9.0,1.3506176550880165,142805.0
2079,129.0,16.0,1.5216229420498477,142805.0
2089,109.0,19.0,1.6666623725576444,142805.0
2099,139.0,15.0,2.707973640746475,142805.0
2109,2109.0,1.0,0.8478355284145873,142805.0
2119,529.0,4.0,2.498776599683514,142805.0
2129,709.0,3.0,2.703470573433723,142805.0
2139,1069.0,2.0,1.5557142374293962,142805.0
2149,429.0,5.0,2.6409449083204333,142805.0
2159,119.0,18.0,2.068658592712464,142805.0
2169,309.0,7.0,1.5070890192765827,142805.0
2179,1089.0,2.0,1.9188756569033554,142805.0
2189,729.0,3.0,2.412046588918281,142805.0
2199,199.0,11.0,2.534329852240004,142805.0
2209,129.0,17.0,1.9718314539826372,142805.0
2219,369.0,6.0,2.5751240074916244,142805.0
2229,2229.0,1.0,2.0894796661193284,142805.0
2239,139.0,16.0,2.4956551508620892,142805.0
2249,149.0,15.0,2.5741047688980268,142805.0
2259,1129.0,2.0,2.5907286018087405,142805.0
2269,2269.0,1.0,1.0973236272169156,142805.0
2279,119.0,19.0,2.019095185553164,142805.0
2289,2289.0,1.0,1.3997049493718876,142805.0
2299,229.0,10.0,3.2557925253515374,142805.0
2309,209.0,11.0,1.851332155076737,142805.0
2319,289.0,8.0,1.3955727179043382,142805.0
2329,2329.0,1.0,1.6790137402599536,142805.0
2339,129.0,18.0,2.551083387083784,142805.0
2349,469.0,5.0,2.398065761371524,142805.0
2359,589.0,4.0,2.1803663805516393,142805.0
2369,789.0,3.0,2.0541174241199025,142805.0
2379,139.0,17.0,2.5791078391734477,142805.0
2389,2389.0,1.0,1.26193974893792,142805.0
2399,149.0,16.0,1.508249641847014,142805.0
2409,2409.0,1.0,2.575591781551905,142805.0
