,episode,iteration,epReward,Number of Balls
2699,149.0,18.0,3.53519632771529,785.0
2709,2709.0,1.0,4.52782733879755,2780.0
2719,159.0,17.0,4.00969769119089,695.0
2729,209.0,13.0,3.9351109904397403,995.0
2739,1369.0,2.0,3.837838571206531,2270.0
2749,249.0,11.0,3.686331578757633,980.0
2759,229.0,12.0,3.258345398578932,995.0
2769,2769.0,1.0,4.301848292670704,2810.0
2779,1389.0,2.0,3.9708871153045933,2270.0
2789,309.0,9.0,3.930739407425259,1115.0
2799,199.0,14.0,4.018626487090075,800.0
2809,2809.0,1.0,4.295900192336912,2825.0
2819,469.0,6.0,3.540483110570187,1460.0
2829,2829.0,1.0,4.318592424781925,2825.0
2839,709.0,4.0,3.7921604334783656,1685.0
2849,149.0,19.0,3.256450006742348,845.0
2859,219.0,13.0,3.8226771043850905,1025.0
2869,409.0,7.0,3.670658729627598,1220.0
2879,159.0,18.0,4.1982454797408755,800.0
2889,169.0,17.0,3.999759752991873,740.0
2899,289.0,10.0,4.056262674256576,980.0
2909,969.0,3.0,3.794220223093859,1850.0
2919,729.0,4.0,4.299707080666775,1685.0
2929,2929.0,1.0,4.309928941923613,2855.0
2939,209.0,14.0,3.7110166881538826,845.0
2949,589.0,5.0,4.147998787563735,1580.0
2959,369.0,8.0,3.4598741488553295,1160.0
2969,269.0,11.0,4.114041272176826,1010.0
2979,1489.0,2.0,3.56686890795054,2360.0
2989,229.0,13.0,3.750676080049948,1055.0
2999,199.0,15.0,3.8757024858251605,980.0
3009,429.0,7.0,4.201138667778201,1295.0
3019,1509.0,2.0,3.885742429828667,2375.0
3029,1009.0,3.0,3.152818187077801,1880.0
3039,159.0,19.0,3.519329384037543,875.0
3049,609.0,5.0,4.004862453447098,1655.0
3059,169.0,18.0,3.6912131807531683,830.0
3069,3069.0,1.0,4.622210097662733,2945.0
3079,219.0,14.0,3.4913822407382797,875.0
3089,1029.0,3.0,3.853370692127495,1895.0
3099,309.0,10.0,3.385525233903115,1055.0
3109,3109.0,1.0,4.010061456577726,2945.0
3119,239.0,13.0,3.33035136362846,1070.0
3129,3129.0,1.0,3.786664938266346,2960.0
3139,1569.0,2.0,3.5440585478735835,2390.0
3149,209.0,15.0,3.712798837789671,980.0
3159,789.0,4.0,3.8368194225322316,1745.0
3169,3169.0,1.0,4.135545896174229,2990.0
3179,529.0,6.0,3.7871509556321996,1535.0
3189,289.0,11.0,3.578676574871408,1055.0
3199,199.0,16.0,3.866589496144028,785.0
3209,1069.0,3.0,4.304850806163146,1910.0
3219,229.0,14.0,3.5737305189299926,905.0
3229,169.0,19.0,3.819806141207793,875.0
3239,179.0,18.0,4.3817519551910875,860.0
3249,249.0,13.0,3.875991127528953,1070.0
3259,1629.0,2.0,4.043553550172175,2435.0
3269,1089.0,3.0,3.9081817650992874,1910.0
3279,409.0,8.0,3.6597411589107676,1190.0
3289,469.0,7.0,3.7715141268229786,1370.0
3299,219.0,15.0,3.5211171794613056,1040.0
3309,3309.0,1.0,4.304674911209798,3080.0
3319,829.0,4.0,3.3911699328159775,1775.0
3329,369.0,9.0,3.747969453055661,1205.0
3339,1669.0,2.0,3.5360615081160427,2450.0
3349,669.0,5.0,3.3713745348052795,1715.0
3359,209.0,16.0,3.305506929503395,800.0
3369,3369.0,1.0,4.510046917929315,3095.0
3379,259.0,13.0,3.6340638523785596,1130.0
3389,1129.0,3.0,3.9048261590579894,1925.0
3399,199.0,17.0,3.534126786195523,785.0
3409,309.0,11.0,3.3777548422175356,1085.0
3419,179.0,19.0,4.135353935136721,875.0
3429,489.0,7.0,3.450650946117853,1385.0
3439,429.0,8.0,3.9990466721950453,1205.0
3449,229.0,15.0,4.164108122898996,1055.0
3459,1729.0,2.0,3.9797463159702287,2525.0
3469,3469.0,1.0,4.264480603618482,3125.0
3479,289.0,12.0,3.7650333733747763,1085.0
3489,3489.0,1.0,4.4890602904461705,3140.0
3499,249.0,14.0,3.3535754342140063,950.0
3509,269.0,13.0,3.1918106966026296,1130.0
3519,219.0,16.0,4.040988618389197,800.0
3529,3529.0,1.0,4.473918245587741,3140.0
3539,589.0,6.0,3.999786987255752,1595.0
3549,709.0,5.0,4.004885451832669,1745.0
3559,889.0,4.0,4.026963035564443,1895.0
3569,209.0,17.0,4.0078146323120984,800.0
3579,1789.0,2.0,3.8411859401483746,2555.0
3589,3589.0,1.0,4.569603828383221,3155.0
3599,199.0,18.0,4.196774333191906,920.0
3609,189.0,19.0,3.5553880207291257,905.0
3619,1809.0,2.0,4.15633797184231,2585.0
3629,329.0,11.0,3.7616517953532878,1160.0
3639,259.0,14.0,4.198032690085682,965.0
3649,729.0,5.0,3.721427223348682,1775.0
3659,609.0,6.0,3.521689919965761,1610.0
3669,3669.0,1.0,3.9227110784060777,3155.0
3679,229.0,16.0,3.620406359786383,815.0
3689,409.0,9.0,3.669943201599583,1280.0
3699,369.0,10.0,3.747414857734535,1190.0
3709,529.0,7.0,3.582665370866131,1430.0
3719,309.0,12.0,3.7490435585991175,1115.0
3729,3729.0,1.0,4.271776959035272,3155.0
3739,219.0,17.0,2.8532121372203996,800.0
3749,249.0,15.0,3.2123280467065567,1085.0
3759,469.0,8.0,3.8534738555237054,1250.0
3769,289.0,13.0,3.8962470857934264,1145.0
3779,209.0,18.0,3.3684472601277538,920.0
3789,3789.0,1.0,4.155646263199771,3185.0
3799,199.0,19.0,3.5550834553965824,905.0
3809,1269.0,3.0,4.145614792764578,2060.0
3819,1909.0,2.0,3.8368313393321962,2660.0
3829,3829.0,1.0,4.071301705386138,3185.0
3839,239.0,16.0,3.696160327726919,860.0
3849,349.0,11.0,3.64392003124565,1190.0
3859,1929.0,2.0,3.651990587410041,2675.0
3869,429.0,9.0,3.6095198294622746,1355.0
3879,969.0,4.0,3.9647398968962912,1970.0
3889,3889.0,1.0,4.386581749964023,3245.0
3899,259.0,15.0,4.056197307998968,1100.0
3909,229.0,17.0,3.4934655671012553,815.0
3919,279.0,14.0,4.098289900211933,1010.0
3929,1309.0,3.0,4.361423773756717,2105.0
3939,1969.0,2.0,3.9794081670908756,2720.0
3949,789.0,5.0,3.6248321095599163,1895.0
3959,219.0,18.0,3.678457697481833,935.0
3969,3969.0,1.0,4.031767414793196,3305.0
3979,1989.0,2.0,4.010442075062122,2735.0
3989,209.0,19.0,3.7138729437589544,920.0
3999,249.0,16.0,3.5824729749370214,890.0
4009,4009.0,1.0,3.8418556667360124,3335.0
4019,669.0,6.0,3.485980312384161,1655.0
4029,309.0,13.0,3.8465358302752644,1160.0
4039,1009.0,4.0,4.183319807577606,2030.0
4049,269.0,15.0,3.0840574052157606,1100.0
4059,289.0,14.0,3.5420157953119062,1025.0
4069,369.0,11.0,3.775093321056124,1235.0
4079,239.0,17.0,4.034062377837319,845.0
4089,4089.0,1.0,4.197475091906018,3365.0
4099,409.0,10.0,3.4448328539989745,1235.0
4109,1369.0,3.0,3.8374100634251245,2180.0
4119,1029.0,4.0,3.5832157158632696,2030.0
4129,589.0,7.0,3.8982118103222922,1505.0
4139,229.0,18.0,4.206103265460244,980.0
4149,829.0,5.0,3.640837992164474,1940.0
4159,259.0,16.0,3.9956906526768106,950.0
4169,1389.0,3.0,4.310575936550597,2195.0
4179,219.0,19.0,2.9601960393243916,920.0
4189,4189.0,1.0,4.23039873488157,3425.0
4199,279.0,15.0,4.20876284023948,1130.0
4209,4209.0,1.0,4.184829800272595,3440.0
4219,2109.0,2.0,3.8294378922841714,2810.0
4229,469.0,9.0,3.397611864735655,1385.0
4239,529.0,8.0,3.643430065147324,1355.0
4249,249.0,17.0,4.216685194897137,875.0
4259,709.0,6.0,3.9781636813980694,1730.0
4269,609.0,7.0,4.348990565970546,1520.0
4279,1069.0,4.0,4.374657310487009,2060.0
4289,329.0,13.0,3.8697622293475087,1235.0
4299,429.0,10.0,3.7880427515106905,1250.0
4309,4309.0,1.0,4.472434661639457,3485.0
4319,239.0,18.0,4.276153045757552,980.0
4329,4329.0,1.0,4.207517770564829,3485.0
4339,309.0,14.0,3.7365610285896786,1040.0
4349,289.0,15.0,4.281835707890033,1160.0
4359,1089.0,4.0,3.9283488256298034,2060.0
4369,229.0,19.0,3.7095012041725535,935.0
4379,729.0,6.0,3.94496080082359,1760.0
4389,4389.0,1.0,4.126702802410291,3485.0
4399,399.0,11.0,3.259430725730062,1325.0
4409,489.0,9.0,3.7815320775315464,1400.0
4419,259.0,17.0,3.903956671342087,920.0
4429,4429.0,1.0,4.081016726096141,3500.0
4439,369.0,12.0,3.6380355410563614,1190.0
4449,889.0,5.0,3.876530252047979,1985.0
4459,2229.0,2.0,4.045773723721424,2855.0
4469,1489.0,3.0,3.904288998676621,2285.0
4479,279.0,16.0,3.4538054797588513,995.0
4489,4489.0,1.0,3.977314236722542,3545.0
4499,249.0,18.0,3.3209530818403232,980.0
4509,409.0,11.0,3.7671209113965816,1340.0
4519,1129.0,4.0,4.3055500422365425,2120.0
4529,1509.0,3.0,4.276203745923772,2300.0
4539,2269.0,2.0,3.867383312924963,2885.0
4549,349.0,13.0,3.960162445944298,1265.0
4559,239.0,19.0,3.710399447819153,950.0
4569,4569.0,1.0,4.5134002881490725,3605.0
4579,2289.0,2.0,4.177551788883964,2900.0
4589,269.0,17.0,3.6661511843379953,935.0
4599,459.0,10.0,4.112617613177658,1295.0
4609,4609.0,1.0,4.088193020246775,3620.0
4619,329.0,14.0,3.439739453019902,1070.0
4629,4629.0,1.0,4.38361238393996,3635.0
4639,289.0,16.0,3.5452807254869674,1025.0
4649,309.0,15.0,3.6555327341010173,1190.0
4659,2329.0,2.0,4.142077947099181,2915.0
4669,4669.0,1.0,3.8755441636978043,3650.0
4679,259.0,18.0,2.867395694438951,1010.0
4689,669.0,7.0,3.9253349485795495,1655.0
4699,469.0,10.0,4.008728138504467,1295.0
4709,1569.0,3.0,3.9808606249439658,2330.0
4719,589.0,8.0,4.405672178944655,1490.0
4729,429.0,11.0,4.297951306639736,1385.0
4739,789.0,6.0,3.5013777518594282,1790.0
4749,249.0,19.0,3.994667093867739,980.0
4759,279.0,17.0,4.046483096648435,950.0
4769,529.0,9.0,4.2162318986506975,1505.0
4779,2389.0,2.0,4.059901465262018,2930.0
4789,4789.0,1.0,4.5576276256716675,3710.0
4799,299.0,16.0,3.2841241809410318,1070.0
4809,369.0,13.0,3.440859281935952,1310.0
4819,2409.0,2.0,4.071270506850107,2945.0
4829,689.0,7.0,3.953942003808165,1670.0
4839,439.0,11.0,3.958472399608373,1385.0
4849,969.0,5.0,3.892302455177374,2015.0
4859,269.0,18.0,4.025955147232729,1010.0
4869,4869.0,1.0,4.2094437112916605,3755.0
4879,609.0,8.0,3.895325195845761,1520.0
4889,1629.0,3.0,3.295622185864735,2375.0
4899,349.0,14.0,4.241811162435573,1115.0
4909,4909.0,1.0,4.121457773018528,3800.0
4919,409.0,12.0,3.4335394336823772,1265.0
4929,289.0,17.0,3.5515565334642076,995.0
4939,259.0,19.0,3.305948563766637,1010.0
4949,329.0,15.0,3.2928922845867974,1220.0
4959,309.0,16.0,3.885165188775699,1085.0
4969,709.0,7.0,3.862217972179427,1685.0
4979,829.0,6.0,3.6372999008389737,1850.0
4989,4989.0,1.0,4.246593633089258,3800.0
4999,499.0,10.0,3.9407142866271854,1310.0
5009,1669.0,3.0,4.104089132930278,2405.0
5019,2509.0,2.0,4.140270716108937,3005.0
5039,279.0,18.0,3.859318522384334,1025.0
5049,1009.0,5.0,4.404170138073805,2030.0
5059,459.0,11.0,3.2746398437238193,1415.0
5069,389.0,13.0,4.003030347939448,1325.0
5079,1269.0,4.0,4.010991699761451,2240.0
5099,299.0,17.0,3.4610606467756897,1010.0
5109,729.0,7.0,4.233916642575068,1685.0
5119,319.0,16.0,3.4267049573672885,1100.0
5129,269.0,19.0,3.571255469754617,1040.0
5139,2569.0,2.0,3.8486054413584267,3095.0
5149,1029.0,5.0,4.177667125797177,2030.0
5159,429.0,12.0,3.5103914407959453,1370.0
5169,469.0,11.0,3.936270226945574,1430.0
5179,369.0,14.0,3.5698164015846876,1130.0
5189,1729.0,3.0,4.236006425823099,2465.0
5199,399.0,13.0,3.466442960236279,1340.0
5219,289.0,18.0,3.97361767623499,1040.0
5239,1309.0,4.0,3.669159010523484,2270.0
5249,349.0,15.0,3.5463599587170576,1235.0
5259,2629.0,2.0,3.8340827569889084,3140.0
5269,309.0,17.0,3.5670014443252778,1040.0
5279,329.0,16.0,4.086442167231658,1115.0
5299,529.0,10.0,4.104883069459028,1340.0
5309,589.0,9.0,3.8051143882795726,1595.0
5319,279.0,19.0,3.805644525672431,1085.0
5329,409.0,13.0,3.8663432226559618,1340.0
5339,889.0,6.0,3.633164712154957,1925.0
5349,1069.0,5.0,4.220751365552776,2045.0
5359,669.0,8.0,3.6830240998470614,1595.0
5369,1789.0,3.0,4.1083293264731555,2510.0
5379,2689.0,2.0,4.157938760631351,3155.0
5389,489.0,11.0,3.7294953852662527,1460.0
5399,299.0,18.0,3.847138440896466,1070.0
5419,2709.0,2.0,4.536824383271496,3170.0
5429,1809.0,3.0,4.134695520422354,2540.0
5439,319.0,17.0,3.8902359556268324,1070.0
5449,1089.0,5.0,3.938537827457054,2045.0
5459,389.0,14.0,4.2818013453995585,1145.0
5479,1369.0,4.0,4.162709898449807,2285.0
5489,609.0,9.0,4.08117203519726,1625.0
5499,499.0,11.0,4.007290645002184,1475.0
5509,289.0,19.0,3.797509898993428,1085.0
5519,459.0,12.0,3.763577593799304,1430.0
5529,789.0,7.0,3.631088814008283,1730.0
5539,2769.0,2.0,4.038939150522136,3230.0
5549,369.0,15.0,3.582050177162248,1325.0
5559,1389.0,4.0,4.329520706724695,2285.0
5579,309.0,18.0,3.682272926447479,1070.0
5589,429.0,13.0,4.183070862535024,1385.0
5599,349.0,16.0,4.173105338386204,1145.0
5609,329.0,17.0,3.1463570958881535,1100.0
5619,2809.0,2.0,4.320478885973719,3260.0
5639,469.0,12.0,3.497281750450783,1460.0
5649,1129.0,5.0,4.060913081244166,2075.0
5659,2829.0,2.0,4.408823899694835,3305.0
5669,629.0,9.0,3.8137110699725913,1655.0
5679,709.0,8.0,3.733989004329422,1685.0
5699,299.0,19.0,3.764848842553274,1100.0
5719,439.0,13.0,3.6841284882235925,1400.0
5729,1909.0,3.0,3.7895242608089195,2540.0
5739,409.0,14.0,4.138492470808822,1175.0
5749,1149.0,5.0,3.8810659935507035,2105.0
