,episode,iteration,epReward,Number of Balls
9,9.0,1.0,4.01981850488632,142805.0
19,9.0,2.0,4.434072826599265,142805.0
29,9.0,3.0,3.4897623515510783,142805.0
39,9.0,4.0,3.953129371845966,142805.0
49,9.0,5.0,3.7742413464645894,142805.0
59,9.0,6.0,4.082027752709989,142805.0
69,9.0,7.0,4.55148968137822,142805.0
79,9.0,8.0,3.6406702257973964,142805.0
89,9.0,9.0,3.2642717901755005,142805.0
99,9.0,10.0,4.1500991874647095,142805.0
109,9.0,11.0,3.423969943519559,142805.0
119,9.0,12.0,4.257874877827376,142805.0
129,9.0,13.0,3.9771595103514987,142805.0
139,9.0,14.0,3.3082562573289453,142805.0
149,9.0,15.0,3.35715360979846,142805.0
159,9.0,16.0,4.140516228100658,142805.0
169,9.0,17.0,3.7376920737881836,142805.0
179,9.0,18.0,3.1713092424195746,142805.0
189,9.0,19.0,3.896346135695454,142805.0
199,19.0,10.0,4.218211079017335,142805.0
209,29.0,7.0,4.355786083799799,142805.0
219,19.0,11.0,3.642548449891832,142805.0
229,229.0,1.0,4.354485644921746,142805.0
239,19.0,12.0,4.220025868511582,142805.0
249,49.0,5.0,3.437788427074432,142805.0
259,19.0,13.0,4.403010145243848,142805.0
269,29.0,9.0,4.086686798150265,142805.0
279,19.0,14.0,3.8989845517716417,142805.0
289,289.0,1.0,3.6935194490946612,142805.0
299,19.0,15.0,3.4874453613929948,142805.0
309,309.0,1.0,4.203229430849703,142805.0
319,19.0,16.0,3.640294940034442,142805.0
329,29.0,11.0,4.326445062702506,142805.0
339,19.0,17.0,4.095544743077062,142805.0
349,49.0,7.0,3.396682589000558,142805.0
359,19.0,18.0,4.158829060145018,142805.0
369,369.0,1.0,4.257532019932157,142805.0
379,19.0,19.0,3.3062867031030785,142805.0
389,29.0,13.0,3.5233367899184844,142805.0
399,39.0,10.0,3.687923022890313,142805.0
409,409.0,1.0,3.554023805275255,142805.0
419,29.0,14.0,3.521744989033678,142805.0
429,429.0,1.0,3.8814003104779635,142805.0
439,39.0,11.0,3.707815064372785,142805.0
449,29.0,15.0,3.9890248312125807,142805.0
459,229.0,2.0,3.767293946162302,142805.0
469,469.0,1.0,3.7224991247242905,142805.0
479,29.0,16.0,4.0538003454180505,142805.0
489,69.0,7.0,3.972286315145208,142805.0
499,49.0,10.0,4.834118850304401,142805.0
509,29.0,17.0,4.50444882630938,142805.0
519,39.0,13.0,4.362093474626951,142805.0
529,529.0,1.0,4.26311708299843,142805.0
539,29.0,18.0,4.711136946403463,142805.0
549,49.0,11.0,3.924667845792182,142805.0
559,39.0,14.0,3.080951692258612,142805.0
569,29.0,19.0,4.280917204308615,142805.0
579,289.0,2.0,4.191747495650692,142805.0
589,589.0,1.0,3.867863917194819,142805.0
599,39.0,15.0,3.7560998049411447,142805.0
609,609.0,1.0,3.9715864931648044,142805.0
619,309.0,2.0,4.198688191529896,142805.0
629,69.0,9.0,4.33222945480123,142805.0
639,39.0,16.0,4.24106089401084,142805.0
649,49.0,13.0,4.211369807191588,142805.0
659,59.0,11.0,3.677164564794798,142805.0
669,669.0,1.0,3.778544700136695,142805.0
679,39.0,17.0,4.1415419217656515,142805.0
689,229.0,3.0,4.496071056669675,142805.0
699,49.0,14.0,4.076118670460335,142805.0
709,709.0,1.0,3.8496072606567306,142805.0
719,39.0,18.0,3.2891632006620286,142805.0
729,729.0,1.0,3.581856098226365,142805.0
739,369.0,2.0,3.7731171374741015,142805.0
749,49.0,15.0,3.9311523221782707,142805.0
759,39.0,19.0,3.975235797156611,142805.0
769,69.0,11.0,4.133991939705751,142805.0
779,59.0,13.0,3.759292446119126,142805.0
789,789.0,1.0,4.047956394243451,142805.0
799,49.0,16.0,3.8735558423898993,142805.0
809,89.0,9.0,3.975432481581937,142805.0
819,409.0,2.0,3.9955961585493767,142805.0
829,829.0,1.0,3.7053712215199828,142805.0
839,59.0,14.0,3.3951299101777628,142805.0
849,49.0,17.0,4.058752573264174,142805.0
859,429.0,2.0,3.919251218079703,142805.0
869,289.0,3.0,4.314667887241442,142805.0
879,79.0,11.0,3.3387994273750268,142805.0
889,889.0,1.0,4.179024560031181,142805.0
899,49.0,18.0,3.3316671106942666,142805.0
909,69.0,13.0,3.901659242996894,142805.0
919,229.0,4.0,3.829670059988927,142805.0
929,309.0,3.0,3.9978349396697483,142805.0
939,469.0,2.0,4.440662882181009,142805.0
949,49.0,19.0,3.4537838839724753,142805.0
959,59.0,16.0,3.8244885880357575,142805.0
969,969.0,1.0,3.820418545740897,142805.0
979,69.0,14.0,4.325093559704941,142805.0
989,89.0,11.0,4.152410535948473,142805.0
999,99.0,10.0,3.892359326848262,142805.0
1009,1009.0,1.0,4.270599113244625,142805.0
1019,59.0,17.0,3.971537482951422,142805.0
1029,1029.0,1.0,3.6670005146961726,142805.0
1039,79.0,13.0,4.154504913999719,142805.0
1049,69.0,15.0,3.007301896718314,142805.0
1059,529.0,2.0,4.362892867200806,142805.0
1069,1069.0,1.0,3.730881697608753,142805.0
1079,59.0,18.0,4.395037707557973,142805.0
1089,1089.0,1.0,3.713587664998303,142805.0
1099,99.0,11.0,3.8525288906381734,142805.0
1109,369.0,3.0,3.8328454401294647,142805.0
1119,69.0,16.0,4.5256768138735435,142805.0
1129,1129.0,1.0,3.5687762869433186,142805.0
1139,59.0,19.0,4.096439273448192,142805.0
1149,229.0,5.0,3.560658985518428,142805.0
1159,289.0,4.0,4.065191037374372,142805.0
1169,89.0,13.0,4.309302092502554,142805.0
1179,589.0,2.0,4.592356698465451,142805.0
1189,69.0,17.0,3.589977979492811,142805.0
1199,79.0,15.0,2.73349563295203,142805.0
1209,109.0,11.0,4.365894179260844,142805.0
1219,609.0,2.0,4.3827372543904675,142805.0
1229,409.0,3.0,3.9021473944501444,142805.0
1239,309.0,4.0,4.129669240754671,142805.0
1249,249.0,5.0,4.1265638437070224,142805.0
1259,69.0,18.0,4.04872280459198,142805.0
1269,1269.0,1.0,3.974067660537789,142805.0
1279,79.0,16.0,3.283371761239745,142805.0
1289,429.0,3.0,3.6770047402514914,142805.0
1299,99.0,13.0,4.127439628399928,142805.0
1309,1309.0,1.0,3.554433958227024,142805.0
1319,109.0,12.0,3.763869332049113,142805.0
1329,69.0,19.0,4.510122132610588,142805.0
1339,669.0,2.0,4.0896948921689225,142805.0
1349,89.0,15.0,4.427977904863702,142805.0
1359,79.0,17.0,4.022306637084357,142805.0
